id	molecularFormula	adduct	precursorFormula	NPC.pathway	NPC.pathway.Probability	NPC.superclass	NPC.superclass.Probability	NPC.class	NPC.class.Probability	ClassyFire.most.specific.class	ClassyFire.most.specific.class.Probability	ClassyFire.level.5	ClassyFire.level.5.Probability	ClassyFire.subclass	ClassyFire.subclass.Probability	ClassyFire.class	ClassyFire.class.Probability	ClassyFire.superclass	ClassyFire.superclass.probability	ClassyFire.all.classifications	compoundID
49_Hneg_root_FT_88.04_7.093_HNEG	C3H7NO2	[M - H]-	C3H7NO2	Amino acids and Peptides	0.889182508	Small peptides	0.956100225	Aminoacids	0.900603175	Alpha amino acids	0.847431839	Amino acids and derivatives	0.99717772	"Amino acids, peptides, and analogues"	0.99724412	Carboxylic acids and derivatives	0.999116361	Organic acids and derivatives	0.999723375	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Alanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_88.04_7.093_HNEG
51_Hneg_root_FT_160.0609_4.269_HNEG	C6H11NO4	[M - H]-	C6H11NO4	Amino acids and Peptides	0.846507132	Small peptides	0.927201986	Dipeptides	0.994738042	Alpha amino acids and derivatives	0.688016355	Amino acids and derivatives	0.99096173	"Amino acids, peptides, and analogues"	0.990917146	Carboxylic acids and derivatives	0.999947786	Organic acids and derivatives	0.999996781	"Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_160.0609_4.269_HNEG
52_Hneg_root_FT_160.0609_4.405_HNEG	C6H11NO4	[M - H]-	C6H11NO4	Amino acids and Peptides	0.846507132	Small peptides	0.927201986	Dipeptides	0.994738042	Alpha amino acids and derivatives	0.688016415	Amino acids and derivatives	0.99096173	"Amino acids, peptides, and analogues"	0.990917146	Carboxylic acids and derivatives	0.999947786	Organic acids and derivatives	0.999996781	"Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_160.0609_4.405_HNEG
54_Hneg_root_FT_145.06113_7.297_HNEG	C5H10N2O3	[M - H]-	C5H10N2O3	Amino acids and Peptides	0.934990942	Small peptides	0.975295722	Aminoacids	0.693790436	Peptides	0.516014516	Peptides	0.516014516	"Amino acids, peptides, and analogues"	0.999716818	Carboxylic acids and derivatives	0.999578536	Organic acids and derivatives	0.999932766	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidic acids and derivatives; Alpha amino acids; Amines; Primary amines; Carboximidic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_145.06113_7.297_HNEG
55_Hneg_root_FT_117.01882_6.824_HNEG	C4H6O4	[M - H]-	C4H6O4	Fatty acids	0.613959491	Fatty Acids and Conjugates	0.721042037	Dicarboxylic acids	0.594751418	Secondary alcohols	0.72635144	Secondary alcohols	0.72635144	Alcohols and polyols	0.804465413	Organooxygen compounds	0.99999547	Organic oxygen compounds	0.99998343	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_117.01882_6.824_HNEG
56_Hneg_root_FT_128.03475_6.401_HNEG	C5H7NO3	[M - H]-	C5H7NO3	Amino acids and Peptides	0.747311532	Small peptides	0.797101557	Aminoacids	0.597044289	Proline and derivatives	0.980538487	Amino acids and derivatives	0.996792972	"Amino acids, peptides, and analogues"	0.996941745	Carboxylic acids and derivatives	0.999998569	Organic acids and derivatives	0.999999881	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Carboxylic acids; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Oxoprolines; Pyrrolidine carboxylic acids; Pyrrolidine-2-ones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_128.03475_6.401_HNEG
57_Hneg_root_FT_327.21679_1.021_HNEG	C18H32O5	[M - H]-	C18H32O5	Fatty acids	0.917936623	Octadecanoids	0.919684231	Other Octadecanoids	0.965662539	Lineolic acids and derivatives	0.723673165			Lineolic acids and derivatives	0.723673165	Fatty Acyls	0.999163628	Lipids and lipid-like molecules	0.999161601	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_327.21679_1.021_HNEG
58_Hneg_root_FT_488.16244_7.182_HNEG	C17H31NO15	[M - H]-	C17H31NO15	Carbohydrates	0.621626019	Aminosugars and aminoglycosides	0.642898917	Aminosugars	0.609135747	Saccharolipids	0.703342676					Saccharolipids	0.703342676	Lipids and lipid-like molecules	0.91586256	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_488.16244_7.182_HNEG
59_Hneg_root_FT_222.1345_6.724_HNEG	C9H21NO5	[M - H]-	C9H21NO5	Carbohydrates	0.545744061	Aminosugars and aminoglycosides	0.540151715	Aminosugars	0.40644151	Monosaccharides	0.580016494	Monosaccharides	0.580016494	Carbohydrates and carbohydrate conjugates	0.601816416	Organooxygen compounds	0.999583781	Organic oxygen compounds	0.998638332	"Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; 1,2-aminoalcohols; Polyols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_222.1345_6.724_HNEG
60_Hneg_root_FT_172.09743_6.533_HNEG	C8H15NO3	[M - H]-	C8H15NO3	Amino acids and Peptides	0.813396633	Small peptides	0.898523688	Dipeptides	0.998639047	N-acyl-alpha amino acids	0.906981051	Amino acids and derivatives	0.998151243	"Amino acids, peptides, and analogues"	0.998393595	Carboxylic acids and derivatives	0.999999762	Organic acids and derivatives	1	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Methyl-branched fatty acids; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_172.09743_6.533_HNEG
61_Hneg_root_FT_363.05575_6.4_HNEG	C13H16O12	[M - H]-	C13H16O12	Shikimates and Phenylpropanoids	0.562986016	Saccharides	0.491049707	Disaccharides	0.350077629	Glucuronic acid derivatives	0.50010854	Sugar acids and derivatives	0.707270682	Carbohydrates and carbohydrate conjugates	0.987320662	Organooxygen compounds	0.999995112	Organic oxygen compounds	0.999934077	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_363.05575_6.4_HNEG
63_Hneg_root_FT_352.94354_7.599_HNEG	C5H12N2O8P2S2	[M - H]-	C5H12N2O8P2S2	Amino acids and Peptides	0.668606818	Small peptides	0.730912924	Aminoacids	0.578583121	Alkyl phosphates	0.521446586	Alkyl phosphates	0.521446586	Phosphate esters	0.5356372	Organic phosphoric acids and derivatives	0.61064893	Organic acids and derivatives	0.996210814	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Monocarboxylic acids and derivatives; Organothiophosphorus compounds; Carbonyl compounds; Sulfenyl compounds; Alkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_352.94354_7.599_HNEG
64_Hneg_root_FT_254.96802_7.598_HNEG	C5H9N2O4PS2	[M - H]-	C5H9N2O4PS2	Amino acids and Peptides	0.57911545	Small peptides	0.602926791	Aminoacids	0.370019674	Thiazoles	0.633311152			Thiazoles	0.633311152	Azoles	0.77776587	Organoheterocyclic compounds	0.780685246	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organothiophosphorus compounds; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_254.96802_7.598_HNEG
65_Hneg_root_FT_308.09829_6.401_HNEG	C11H19NO9	[M - H]-	C11H19NO9	Carbohydrates	0.646933377	Aminosugars and aminoglycosides	0.825356662	Aminosugars	0.819117606	N-acylneuraminic acids	0.780455351	Sugar acids and derivatives	0.701732635	Carbohydrates and carbohydrate conjugates	0.994403839	Organooxygen compounds	0.999999642	Organic oxygen compounds	0.999989152	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Glucuronides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Neuraminic acids and derivatives; Sugar amino acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Pyranoid amino acids and derivatives; Fatty acyl glycosides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; Polyols; C-glucuronides; N-acylneuraminic acids; N-acylneuraminic acids and derivatives; Neuraminic acids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_308.09829_6.401_HNEG
66_Hneg_root_FT_475.13073_7.184_HNEG	C16H28O16	[M - H]-	C16H28O16	Carbohydrates	0.901482761	Saccharides	0.943246841	Disaccharides	0.93098712	O-glucuronides	0.770250559	Sugar acids and derivatives	0.906571567	Carbohydrates and carbohydrate conjugates	0.999986529	Organooxygen compounds	0.999999881	Organic oxygen compounds	0.999994993	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Hemiacetals; Monocarboxylic acids and derivatives; Carboxylic acids; Disaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; O-glucuronides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_475.13073_7.184_HNEG
67_Hneg_root_FT_450.92192_7.607_HNEG	C9H11O15P3	[M - H]-	C9H11O15P3	Carbohydrates	0.873619854	Saccharides	0.866237104	Monosaccharides	0.773081839	Pentose phosphates	0.595605254	Monosaccharides	0.942477107	Carbohydrates and carbohydrate conjugates	0.86871165	Organooxygen compounds	0.999978304	Organic oxygen compounds	0.999997258	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Pentoses; Hexoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Pentose phosphates; Polyols; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_450.92192_7.607_HNEG
68_Hneg_root_FT_157.03599_4.756_HNEG	C4H6N4O3	[M - H]-	C4H6N4O3	Alkaloids	0.683330238	Pseudoalkaloids (transamidation)	0.879741609	Purine alkaloids	0.665845871	Alpha amino acids and derivatives	0.842096865	Amino acids and derivatives	0.804378152	"Amino acids, peptides, and analogues"	0.809051275	Carboxylic acids and derivatives	0.796923816	Organic acids and derivatives	0.984726489	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Dicarboximides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_157.03599_4.756_HNEG
69_Hneg_root_FT_218.02566_3.134_HNEG	C6H11N3O2P2	[M - H]-	C6H11N3O2P2	Alkaloids	0.688321412	Histidine alkaloids	0.316579849	Purine alkaloids	0.224098533	Imidazoles	0.514402509			Imidazoles	0.514402509	Azoles	0.706739843	Organoheterocyclic compounds	0.990216732	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Azoles; Organic phosphonic acids; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_218.02566_3.134_HNEG
